done,split,idx_in_split,overlay_path,image_path,mask_path,checker,check_date,notes
"","training","774","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_242.jpg","data/CLP_dataset/clp2k/images/training/Princeton_242.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_242.png","","",""
"","training","775","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_243.jpg","data/CLP_dataset/clp2k/images/training/Princeton_243.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_243.png","","",""
"","training","776","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_244.jpg","data/CLP_dataset/clp2k/images/training/Princeton_244.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_244.png","","",""
"","training","777","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_246.jpg","data/CLP_dataset/clp2k/images/training/Princeton_246.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_246.png","","",""
"","training","778","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_248.jpg","data/CLP_dataset/clp2k/images/training/Princeton_248.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_248.png","","",""
"","training","779","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_249.jpg","data/CLP_dataset/clp2k/images/training/Princeton_249.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_249.png","","",""
"","training","780","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_25.jpg","data/CLP_dataset/clp2k/images/training/Princeton_25.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_25.png","","",""
"","training","781","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_250.jpg","data/CLP_dataset/clp2k/images/training/Princeton_250.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_250.png","","",""
"","training","782","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_251.jpg","data/CLP_dataset/clp2k/images/training/Princeton_251.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_251.png","","",""
"","training","783","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_252.jpg","data/CLP_dataset/clp2k/images/training/Princeton_252.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_252.png","","",""
"","training","784","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_253.jpg","data/CLP_dataset/clp2k/images/training/Princeton_253.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_253.png","","",""
"","training","785","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_254.jpg","data/CLP_dataset/clp2k/images/training/Princeton_254.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_254.png","","",""
"","training","786","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_255.jpg","data/CLP_dataset/clp2k/images/training/Princeton_255.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_255.png","","",""
"","training","787","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_256.jpg","data/CLP_dataset/clp2k/images/training/Princeton_256.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_256.png","","",""
"","training","788","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_257.jpg","data/CLP_dataset/clp2k/images/training/Princeton_257.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_257.png","","",""
"","training","789","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_258.jpg","data/CLP_dataset/clp2k/images/training/Princeton_258.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_258.png","","",""
"","training","790","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_259.jpg","data/CLP_dataset/clp2k/images/training/Princeton_259.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_259.png","","",""
"","training","791","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_26.jpg","data/CLP_dataset/clp2k/images/training/Princeton_26.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_26.png","","",""
"","training","792","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_260.jpg","data/CLP_dataset/clp2k/images/training/Princeton_260.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_260.png","","",""
"","training","793","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_261.jpg","data/CLP_dataset/clp2k/images/training/Princeton_261.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_261.png","","",""
"","training","794","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_263.jpg","data/CLP_dataset/clp2k/images/training/Princeton_263.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_263.png","","",""
"","training","795","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_265.jpg","data/CLP_dataset/clp2k/images/training/Princeton_265.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_265.png","","",""
"","training","796","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_266.jpg","data/CLP_dataset/clp2k/images/training/Princeton_266.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_266.png","","",""
"","training","797","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_267.jpg","data/CLP_dataset/clp2k/images/training/Princeton_267.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_267.png","","",""
"","training","798","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_268.jpg","data/CLP_dataset/clp2k/images/training/Princeton_268.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_268.png","","",""
"","training","799","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_27.jpg","data/CLP_dataset/clp2k/images/training/Princeton_27.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_27.png","","",""
"","training","800","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_270.jpg","data/CLP_dataset/clp2k/images/training/Princeton_270.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_270.png","","",""
"","training","801","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_271.jpg","data/CLP_dataset/clp2k/images/training/Princeton_271.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_271.png","","",""
"","training","802","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_272.jpg","data/CLP_dataset/clp2k/images/training/Princeton_272.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_272.png","","",""
"","training","803","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_273.jpg","data/CLP_dataset/clp2k/images/training/Princeton_273.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_273.png","","",""
"","training","804","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_274.jpg","data/CLP_dataset/clp2k/images/training/Princeton_274.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_274.png","","",""
"","training","805","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_275.jpg","data/CLP_dataset/clp2k/images/training/Princeton_275.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_275.png","","",""
"","training","806","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_276.jpg","data/CLP_dataset/clp2k/images/training/Princeton_276.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_276.png","","",""
"","training","807","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_277.jpg","data/CLP_dataset/clp2k/images/training/Princeton_277.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_277.png","","",""
"","training","808","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_278.jpg","data/CLP_dataset/clp2k/images/training/Princeton_278.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_278.png","","",""
"","training","809","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_279.jpg","data/CLP_dataset/clp2k/images/training/Princeton_279.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_279.png","","",""
"","training","810","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_280.jpg","data/CLP_dataset/clp2k/images/training/Princeton_280.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_280.png","","",""
"","training","811","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_281.jpg","data/CLP_dataset/clp2k/images/training/Princeton_281.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_281.png","","",""
"","training","812","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_282.jpg","data/CLP_dataset/clp2k/images/training/Princeton_282.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_282.png","","",""
"","training","813","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_283.jpg","data/CLP_dataset/clp2k/images/training/Princeton_283.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_283.png","","",""
"","training","814","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_284.jpg","data/CLP_dataset/clp2k/images/training/Princeton_284.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_284.png","","",""
"","training","815","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_285.jpg","data/CLP_dataset/clp2k/images/training/Princeton_285.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_285.png","","",""
"","training","816","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_287.jpg","data/CLP_dataset/clp2k/images/training/Princeton_287.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_287.png","","",""
"","training","817","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_288.jpg","data/CLP_dataset/clp2k/images/training/Princeton_288.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_288.png","","",""
"","training","818","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_289.jpg","data/CLP_dataset/clp2k/images/training/Princeton_289.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_289.png","","",""
"","training","819","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_29.jpg","data/CLP_dataset/clp2k/images/training/Princeton_29.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_29.png","","",""
"","training","820","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_290.jpg","data/CLP_dataset/clp2k/images/training/Princeton_290.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_290.png","","",""
"","training","821","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_291.jpg","data/CLP_dataset/clp2k/images/training/Princeton_291.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_291.png","","",""
"","training","822","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_292.jpg","data/CLP_dataset/clp2k/images/training/Princeton_292.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_292.png","","",""
"","training","823","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_294.jpg","data/CLP_dataset/clp2k/images/training/Princeton_294.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_294.png","","",""
"","training","824","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_296.jpg","data/CLP_dataset/clp2k/images/training/Princeton_296.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_296.png","","",""
"","training","825","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_297.jpg","data/CLP_dataset/clp2k/images/training/Princeton_297.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_297.png","","",""
"","training","826","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_298.jpg","data/CLP_dataset/clp2k/images/training/Princeton_298.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_298.png","","",""
"","training","827","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_299.jpg","data/CLP_dataset/clp2k/images/training/Princeton_299.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_299.png","","",""
"","training","828","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_3.jpg","data/CLP_dataset/clp2k/images/training/Princeton_3.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_3.png","","",""
"","training","829","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_30.jpg","data/CLP_dataset/clp2k/images/training/Princeton_30.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_30.png","","",""
"","training","830","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_301.jpg","data/CLP_dataset/clp2k/images/training/Princeton_301.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_301.png","","",""
"","training","831","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_302.jpg","data/CLP_dataset/clp2k/images/training/Princeton_302.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_302.png","","",""
"","training","832","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_303.jpg","data/CLP_dataset/clp2k/images/training/Princeton_303.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_303.png","","",""
"","training","833","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_304.jpg","data/CLP_dataset/clp2k/images/training/Princeton_304.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_304.png","","",""
"","training","834","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_305.jpg","data/CLP_dataset/clp2k/images/training/Princeton_305.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_305.png","","",""
"","training","835","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_306.jpg","data/CLP_dataset/clp2k/images/training/Princeton_306.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_306.png","","",""
"","training","836","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_307.jpg","data/CLP_dataset/clp2k/images/training/Princeton_307.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_307.png","","",""
"","training","837","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_308.jpg","data/CLP_dataset/clp2k/images/training/Princeton_308.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_308.png","","",""
"","training","838","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_309.jpg","data/CLP_dataset/clp2k/images/training/Princeton_309.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_309.png","","",""
"","training","839","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_31.jpg","data/CLP_dataset/clp2k/images/training/Princeton_31.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_31.png","","",""
"","training","840","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_310.jpg","data/CLP_dataset/clp2k/images/training/Princeton_310.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_310.png","","",""
"","training","841","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_312.jpg","data/CLP_dataset/clp2k/images/training/Princeton_312.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_312.png","","",""
"","training","842","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_313.jpg","data/CLP_dataset/clp2k/images/training/Princeton_313.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_313.png","","",""
"","training","843","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_314.jpg","data/CLP_dataset/clp2k/images/training/Princeton_314.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_314.png","","",""
"","training","844","data/CLP_dataset/clp2k/annotations_overlay/training/Princeton_315.jpg","data/CLP_dataset/clp2k/images/training/Princeton_315.jpg","data/CLP_dataset/clp2k/annotations/training/Princeton_315.png","","",""
